job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG05,8.0,PG07,8.0,2.17,RM_type_A,Permanent,Male,1968,Y,2,2,0,level_1,73.0,1988,30.0,30,12,7,0,6,1,0,77.66666666666667,88.42,1.0,achiev_< 50%,achiev_100%-150%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Female,1990,Y,1,0,1,level_3,0.0,2011,5.0,5,3,3,7,5,0,0,67.17,60.11,0.0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Female,1988,N,0,0,0,level_3,0.0,2009,6.0,6,3,2,1,8,5,0,61.916666666666664,91.91,1.0,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,0.0,2013,2.0,2,2,2,0,6,2,1,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1992,N,0,0,0,level_3,0.0,2015,,1,1,1,0,0,0,0,,,,,,
JG04,2.0,PG03,2.0,3.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,,,,5.0,5,3,3,3,7,0,0,101.77333333333333,103.77,3.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,0.0,2011,5.0,5,3,5,2,10,0,0,97.52666666666666,101.87,3.0,achiev_> 1.5,achiev_50%-100%,reached
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1983,Y,1,0,1,level_4,0.0,2007,5.0,5,3,4,1,5,0,0,52.779999999999994,82.03,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,3.67,RM_type_A,Permanent,Male,1992,Y,1,1,0,,,,4.0,4,1,3,1,8,0,0,97.15000000000002,102.93,3.0,achiev_> 1.5,achiev_50%-100%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,1989,Y,1,0,1,level_4,0.0,2014,3.0,3,2,3,4,5,0,0,13.333333333333334,10.0,0.0,,,
JG04,1.17,PG03,1.17,2.17,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0.0,2013,2.0,2,1,2,0,6,0,0,,,,,,
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,0.0,2016,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,2.5,RM_type_A,Permanent,Female,1987,Y,1,0,1,level_3,0.0,2008,6.0,6,3,2,8,7,3,1,73.77333333333333,74.65,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1987,Y,1,0,1,,,,5.0,5,3,3,0,3,0,0,112.26666666666665,114.31,3.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,0.0,2013,1.0,1,1,2,0,0,0,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1993,N,0,0,0,level_3,0.0,2014,,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,0.0,2011,5.0,5,3,3,3,6,2,0,85.60000000000001,90.82,2.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1988,N,0,0,0,level_4,0.0,2011,5.0,5,4,3,0,0,0,0,97.42333333333333,96.64,3.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,2.0,PG03,2.0,0.25,RM_type_A,Permanent,Male,1989,Y,1,1,0,,,,4.0,4,3,3,6,6,0,1,92.7,101.11,3.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1990,Y,1,0,1,level_4,0.0,2013,3.0,3,2,2,0,7,1,0,62.120000000000005,64.73,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,1.83,RM_type_A,Permanent,Male,1991,N,0,0,0,level_4,0.0,2013,2.0,2,1,2,0,1,2,1,,,,,,
JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Female,1987,N,0,0,0,level_4,0.0,2011,1.0,1,1,1,2,0,0,0,,,,,,
JG04,8.0,PG04,8.0,0.5,RM_type_A,Permanent,Male,1969,Y,2,1,1,level_4,0.0,2005,26.0,26,15,7,5,5,0,0,74.61,70.41,0.0,achiev_50%-100%,achiev_< 50%,not reached
JG04,4.83,PG04,4.83,0.0,RM_type_A,Permanent,Male,1977,Y,2,1,1,level_4,0.0,2001,15.0,16,10,9,8,7,2,0,65.03999999999999,67.22,0.0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,2.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,0.0,2012,6.0,6,3,3,5,7,8,0,63.49666666666666,80.75,0.0,Tidak diberikan target,achiev_< 50%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_4,0.0,2010,3.0,3,2,2,0,6,2,0,37.35666666666666,56.64,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Female,1988,Y,0,0,0,level_3,0.0,2010,1.0,1,1,2,0,3,1,0,,,,,,
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Female,1987,Y,0,0,0,level_4,0.0,2012,1.0,1,1,1,0,3,4,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1988,Y,3,1,2,level_3,0.0,2009,5.0,5,4,3,4,4,1,0,107.32,106.09,3.0,achiev_100%-150%,achiev_100%-150%,reached
JG04,1.67,PG03,1.67,3.92,RM_type_B,Permanent,Female,1986,Y,1,1,0,level_3,0.0,2009,5.0,5,2,5,3,11,2,0,101.97666666666667,102.4,3.0,achiev_50%-100%,achiev_100%-150%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1983,Y,0,0,0,,,,4.0,4,4,5,3,7,8,0,40.5,54.47,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,2.42,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,0.0,2013,2.0,2,1,2,2,6,0,0,31.09,49.18,0.0,achiev_< 50%,achiev_< 50%,reached
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1993,N,0,0,0,level_4,0.0,2016,,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1980,Y,1,0,1,level_4,0.0,2004,7.0,7,4,4,9,0,3,0,110.96,109.61,3.0,achiev_100%-150%,achiev_100%-150%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_3,0.0,2009,6.0,6,4,3,9,5,3,0,99.93333333333334,99.29,3.0,achiev_> 1.5,achiev_< 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_B,Permanent,Male,1989,Y,1,0,1,,,,4.0,4,2,2,0,0,0,0,55.800000000000004,87.87,1.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_4,0.0,2010,3.0,3,2,2,0,0,0,0,61.849999999999994,64.46,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,level_4,0.0,2011,3.0,3,2,2,1,3,4,0,56.035000000000004,65.01,0.0,achiev_< 50%,achiev_< 50%,reached
JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0.0,2011,1.0,1,1,1,0,0,0,0,,,,,,
JG03,6.42,PG02,2.0,0.33,RM_type_A,Permanent,Male,1985,Y,2,1,1,level_4,0.0,2009,6.0,6,6,4,8,7,0,0,81.33,84.48,0.0,,,
JG04,1.5,PG03,1.5,2.17,RM_type_A,Permanent,Male,1987,Y,0,0,0,level_3,0.0,2009,5.0,5,3,3,3,3,6,0,88.46,109.55,1.0,achiev_> 1.5,achiev_100%-150%,reached
JG04,1.17,PG03,1.17,2.17,RM_type_B,Permanent,Female,1991,N,0,0,0,level_4,0.0,2013,2.0,2,1,2,1,2,0,0,,,,,,
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_4,0.0,2010,5.0,5,3,2,8,6,0,0,77.86333333333333,97.87,2.0,achiev_50%-100%,achiev_> 1.5,not reached
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1987,Y,2,2,0,,,,4.0,4,3,2,23,5,0,0,87.61333333333334,98.56,2.0,achiev_100%-150%,achiev_50%-100%,not reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Female,1987,Y,1,1,0,level_4,0.0,2009,1.0,1,1,2,1,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.25,RM_type_A,Permanent,Female,1984,Y,2,1,1,level_4,0.0,2006,5.0,5,4,3,1,8,0,0,89.83333333333333,90.18,2.0,achiev_50%-100%,achiev_> 1.5,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Male,1986,N,0,0,0,,,,4.0,4,3,2,1,3,0,0,45.56999999999999,48.92,0.0,achiev_50%-100%,Tidak diberikan target,reached
JG04,1.17,PG03,1.17,1.92,RM_type_B,Permanent,Female,1988,N,0,0,0,level_4,0.0,2010,2.0,2,1,2,2,8,3,1,,,,,,
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1978,Y,2,2,0,level_4,0.0,2002,7.0,7,6,4,0,3,0,0,86.37333333333333,94.46,2.0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1991,Y,1,1,0,level_4,0.0,2013,3.0,3,2,2,0,9,1,0,64.82666666666667,65.27,0.0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,2.5,RM_type_A,Permanent,Male,1986,N,0,0,0,level_4,0.0,2010,6.0,6,3,2,15,9,0,0,57.576666666666675,79.17,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.17,RM_type_A,Permanent,Female,1987,Y,2,2,0,level_3,0.0,2009,5.0,5,3,2,11,2,3,0,87.02666666666666,68.01,1.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1990,Y,1,1,0,,,,4.0,4,3,2,12,11,1,0,94.31,98.19,3.0,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Female,1991,N,0,0,0,level_4,0.0,2014,4.0,4,3,2,0,4,0,0,62.10666666666666,77.24,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.0,RM_type_A,Permanent,Female,1982,Y,1,1,0,level_4,0.0,2010,5.0,5,3,4,3,7,0,0,52.88999999999999,57.0,0.0,Tidak diberikan target,achiev_< 50%,reached
JG04,1.17,PG03,1.17,0.83,RM_type_B,Permanent,Female,1990,Y,0,0,0,level_4,0.0,2014,2.0,2,2,2,2,7,6,0,20.0,20.0,0.0,,,
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1986,Y,0,0,0,level_4,0.0,2013,1.0,1,1,2,2,0,1,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1993,N,0,0,0,level_3,0.0,2015,,1,1,1,0,0,0,0,,,,,,
JG04,1.17,PG03,1.17,1.83,RM_type_A,Permanent,Male,1987,Y,1,1,0,,,,5.0,5,5,3,1,7,1,0,50.449999999999996,37.31,0.0,achiev_< 50%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Female,1989,Y,0,0,0,,,,4.0,4,2,2,1,3,0,0,47.99,47.04,0.0,achiev_< 50%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,0.0,2013,3.0,3,2,2,1,4,0,0,85.89333333333333,98.6,1.0,achiev_100%-150%,achiev_50%-100%,reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,0.0,2010,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.83,PG04,4.83,0.5,RM_type_A,Permanent,Female,1969,Y,2,1,1,level_4,0.0,2005,31.0,31,14,11,12,0,0,1,87.71666666666665,88.44,2.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,0.0,2015,3.0,3,2,2,2,1,0,0,13.030000000000001,13.06,0.0,achiev_< 50%,achiev_< 50%,reached
JG04,8.0,PG05,8.0,2.17,RM_type_A,Permanent,Female,1965,Y,3,1,2,level_3,0.0,\N,27.0,27,10,8,7,3,1,0,83.97000000000001,82.33,1.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,2.5,PG03,2.5,1.5,RM_type_A,Permanent,Male,1980,Y,2,0,2,level_4,0.0,2005,7.0,7,4,5,18,4,5,1,93.22333333333334,90.39,3.0,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,0.0,2012,2.0,2,2,2,0,1,0,1,20.0,20.0,0.0,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,0.0,2016,,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1987,Y,0,0,0,level_3,2.92,2009,5.0,5,2,2,5,7,0,1,69.31333333333333,65.29,0.0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,2.0,PG03,2.0,0.5,RM_type_A,Permanent,Male,1987,Y,0,0,0,level_4,0.0,2012,5.0,5,3,2,6,3,2,0,59.89666666666667,59.42,0.0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_4,0.0,2014,4.0,4,2,2,0,2,0,0,76.20333333333332,80.49,0.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0.0,2012,3.0,3,2,2,0,4,2,0,24.12,42.01,0.0,achiev_< 50%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1980,Y,0,0,0,level_4,0.0,2005,6.0,6,3,3,20,5,0,0,78.54,78.24,0.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,1.42,RM_type_A,Permanent,Female,1986,Y,1,0,1,level_4,0.0,2010,6.0,6,4,4,0,9,3,0,53.64333333333334,55.57,0.0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_3,0.0,2008,5.0,5,4,3,1,2,0,0,80.16333333333333,84.89,0.0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,0.25,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_4,0.0,2013,5.0,5,4,5,7,8,2,0,78.07333333333334,78.37,0.0,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0.0,2014,4.0,4,3,2,0,9,9,0,60.01666666666666,66.03,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_4,0.0,2010,3.0,3,2,3,0,4,1,0,43.68333333333334,61.59,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1988,N,0,0,0,level_4,0.0,2012,5.0,5,3,2,11,2,1,0,100.20333333333333,103.99,3.0,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,1.83,RM_type_B,Permanent,Female,1988,Y,1,1,0,level_4,0.0,2014,4.0,4,2,2,3,4,6,0,50.20666666666667,36.07,0.0,achiev_< 50%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,2.08,RM_type_A,Permanent,Male,1991,N,0,0,0,level_4,0.0,2014,2.0,2,1,2,1,3,0,0,20.0,20.0,0.0,,,
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0.0,2015,1.0,1,1,2,1,0,2,0,,,,,,
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1991,Y,1,1,0,level_4,0.0,2015,1.0,1,1,2,1,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,0.0,2010,6.0,6,4,3,27,9,3,0,54.903333333333336,61.29,0.0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1987,Y,2,1,1,,,,4.0,4,2,4,1,2,1,0,109.94000000000001,107.18,3.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1990,Y,2,1,1,level_3,0.0,2011,4.0,4,2,2,0,6,1,0,60.883333333333326,86.24,2.0,achiev_> 1.5,achiev_< 50%,reached
JG04,1.17,PG03,1.17,2.58,RM_type_A,Permanent,Male,1987,Y,2,2,0,level_4,0.0,2010,3.0,3,1,2,2,9,1,0,16.666666666666668,20.0,0.0,,,
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Female,1986,Y,1,0,1,level_4,0.0,2008,7.0,7,5,4,9,5,1,0,54.54666666666666,81.94,0.0,achiev_> 1.5,achiev_< 50%,not reached
JG04,1.17,PG03,1.17,1.0,RM_type_A,Permanent,Male,1984,Y,1,1,0,level_4,0.0,2007,7.0,7,7,5,6,3,0,0,47.21333333333333,75.82,0.0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.25,RM_type_A,Permanent,Male,1984,Y,1,0,1,level_4,0.0,2008,6.0,6,7,5,4,4,3,0,106.26333333333334,112.01,3.0,achiev_100%-150%,achiev_100%-150%,reached
JG04,1.5,PG03,1.5,2.42,RM_type_B,Permanent,Male,1987,Y,1,0,1,,,,4.0,4,2,2,0,4,1,0,36.413333333333334,47.92,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0.0,2011,1.0,1,1,2,0,0,0,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Female,1995,N,0,0,0,level_3,0.0,2016,,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_4,0.0,2008,6.0,6,4,5,22,10,0,0,10.0,20.0,0.0,,,
JG04,2.25,PG03,2.25,2.17,RM_type_A,Permanent,Female,1985,Y,1,0,1,level_4,0.0,2008,6.0,6,4,4,8,6,1,0,35.25,45.41,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Female,1986,Y,2,1,1,level_4,0.0,2008,6.0,6,2,3,2,2,2,1,82.57666666666667,82.75,0.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1992,Y,1,1,0,,,,4.0,4,2,2,0,2,10,0,37.66,40.33,0.0,achiev_50%-100%,Tidak diberikan target,not reached
JG04,0.42,PG03,0.42,0.42,RM_type_B,Permanent,Female,1992,Y,1,0,1,level_3,0.0,2013,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1986,N,0,0,0,level_4,0.0,2010,5.0,5,3,3,0,7,1,0,101.89,100.16,3.0,achiev_50%-100%,achiev_> 1.5,not reached
JG04,1.5,PG03,1.5,0.25,RM_type_A,Permanent,Male,1989,Y,1,0,1,,,,4.0,4,4,3,1,5,0,0,41.42666666666667,54.92,0.0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1991,Y,1,0,1,level_4,0.0,2014,3.0,3,2,2,0,2,0,0,28.915,44.31,0.0,achiev_< 50%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1986,Y,2,1,1,level_4,0.0,2010,6.0,6,5,4,1,6,0,0,93.76666666666667,101.04,3.0,achiev_> 1.5,achiev_50%-100%,reached
JG04,2.0,PG03,2.0,1.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,0.0,2010,6.0,6,5,4,12,6,1,0,83.41,80.25,1.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1987,Y,0,0,0,level_4,0.0,2010,5.0,5,3,3,0,9,3,0,75.12333333333333,77.23,0.0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,2.5,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0.0,2014,4.0,4,2,2,0,3,9,0,84.78333333333335,87.98,2.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,0.0,2015,1.0,1,1,2,1,1,0,1,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,0.0,2016,,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,3.25,RM_type_A,Permanent,Male,1985,Y,2,0,2,level_3,0.0,2007,5.0,5,4,2,11,4,1,0,46.92666666666667,47.35,0.0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1988,Y,2,1,1,,,,4.0,4,3,2,8,4,1,0,91.83666666666666,110.26,2.0,achiev_50%-100%,achiev_100%-150%,reached
JG04,0.75,PG03,0.75,0.83,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,0.0,2011,1.0,1,2,2,0,0,0,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1994,N,0,0,0,level_4,0.0,2017,,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1991,Y,0,0,0,level_3,0.0,2013,3.0,3,2,3,1,11,0,0,55.160000000000004,64.03,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1992,N,0,0,0,level_3,0.0,2013,1.0,1,1,2,0,1,0,0,,,,,,
JG04,2.5,PG03,2.5,2.17,RM_type_C,Permanent,Male,1991,Y,1,1,0,level_4,0.0,2012,5.0,5,2,4,1,6,0,0,104.19666666666666,113.35,3.0,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.5,PG03,1.5,2.0,RM_type_B,Permanent,Female,1986,Y,0,0,0,level_4,0.0,2010,5.0,5,3,2,0,6,1,1,72.52999999999999,57.01,0.0,achiev_< 50%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1989,Y,2,1,1,,,,4.0,4,3,2,4,8,0,1,83.50333333333333,84.07,0.0,achiev_> 1.5,achiev_< 50%,not reached
JG04,2.0,PG03,2.0,2.5,RM_type_B,Permanent,Female,1985,Y,2,0,2,,,,4.0,4,2,2,1,12,0,0,55.336666666666666,57.62,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,0.0,RM_type_A,Permanent,Male,1992,Y,0,0,0,level_4,0.0,2014,2.0,2,2,3,5,5,4,1,,,,,,
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1993,Y,1,1,0,level_3,0.0,2014,1.0,1,1,2,0,2,0,0,,,,,,
JG03,7.17,PG02,2.0,1.42,RM_type_A,Permanent,Male,1983,Y,2,1,1,level_4,0.0,2007,7.0,7,7,4,5,5,15,0,12.623333333333335,13.39,0.0,achiev_< 50%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1988,Y,1,0,1,level_3,0.0,2010,5.0,5,3,3,0,11,4,1,57.423333333333325,76.47,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1982,N,0,0,0,,,,4.0,4,2,2,0,4,0,0,83.36999999999999,92.91,1.0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,1992,Y,0,0,0,level_4,0.0,2013,2.0,2,2,3,0,10,2,0,,,,,,
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Female,1992,N,0,0,0,level_4,0.0,2016,1.0,1,1,2,0,1,0,0,,,,,,
JG04,1.5,PG03,1.5,3.0,RM_type_A,Permanent,Female,1991,N,0,0,0,level_4,0.0,2012,6.0,6,5,4,11,2,0,0,67.54,77.03,0.0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,0.25,RM_type_A,Permanent,Male,1989,Y,0,0,0,,,,4.0,4,3,3,2,5,11,1,45.75,49.29,0.0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1989,Y,1,1,0,,,,4.0,4,2,2,0,7,0,0,65.58,66.96,0.0,achiev_50%-100%,achiev_< 50%,reached
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1993,N,0,0,0,level_4,0.0,2017,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,3.25,RM_type_A,Permanent,Female,1979,Y,3,1,2,level_3,116.0,1999,17.0,19,10,8,16,7,3,0,114.25666666666666,115.89,3.0,achiev_50%-100%,achiev_100%-150%,reached
JG04,2.0,PG03,2.0,0.5,RM_type_A,Permanent,Male,1990,Y,1,1,0,level_3,0.0,2011,4.0,4,3,2,7,8,3,0,63.54,69.58,0.0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_4,0.0,2009,3.0,3,2,2,0,7,1,0,43.81999999999999,46.76,0.0,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1976,Y,1,1,0,level_4,0.0,2003,7.0,7,5,6,15,3,9,1,112.25999999999999,125.72,3.0,achiev_> 1.5,achiev_> 1.5,reached
JG04,2.5,PG03,2.5,0.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,0.0,2011,6.0,6,4,3,19,6,0,0,70.89,76.83,0.0,achiev_> 1.5,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1984,Y,2,1,1,level_4,0.0,2009,5.0,5,4,5,4,2,11,0,99.48,104.95,3.0,achiev_> 1.5,achiev_50%-100%,reached
